"Data"	"t_value"	"FDR"	"pvalue"
gi|226529782|ref|NM_032019.5| Homo sapiens histone deacetylase 10 (HDAC10), transcript variant 1, mRNA	c(t = 0.346681365145476)	0.901730946032118	0.732684064527701
gi|48255969|ref|NM_002969.3| Homo sapiens mitogen-activated protein kinase 12 (MAPK12), mRNA	c(t = -0.812557257612411)	0.745097803071553	0.425354937870073
gi|259089417|ref|NM_001001794.3| Homo sapiens DENN/MADD domain containing 6B (DENND6B), mRNA	c(t = -0.747259646936457)	0.766226435309497	0.462849000702588
gi|339276036|ref|NM_014678.4| Homo sapiens protein phosphatase 6, regulatory subunit 2 (PPP6R2), transcript variant 3, mRNA	c(t = -0.482029157121796)	0.856189266699289	0.635508276720822
gi|239735518|ref|NM_002972.2| Homo sapiens SET binding factor 1 (SBF1), mRNA	c(t = -0.131314287153504)	0.959716287599395	0.896903806067014
gi|359718924|ref|NM_024866.5| Homo sapiens adrenomedullin 2 (ADM2), transcript variant 1, mRNA	c(t = -0.363400041236583)	0.896081164590098	0.720417066673206
gi|255918128|ref|NM_033200.2| Homo sapiens lipase maturation factor 2 (LMF2), mRNA	c(t = -1.45859470573788)	0.497980259607172	0.161691201786766
gi|297206769|ref|NM_001185011.1| Homo sapiens non-SMC condensin II complex, subunit H2 (NCAPH2), transcript variant 3, mRNA	c(t = -1.26487720660123)	0.547781150696111	0.21927921253132
gi|148368986|ref|NM_014551.4| Homo sapiens non-SMC condensin II complex, subunit H2 (NCAPH2), transcript variant 1, mRNA	c(t = -0.167954596069394)	0.946254872834172	0.868480499724514
gi|281182715|ref|NM_001169109.1| Homo sapiens SCO2 cytochrome c oxidase assembly protein (SCO2), transcript variant 2, mRNA	c(t = -1.42941878537537)	0.500348204180076	0.167544299725444
gi|281182721|ref|NM_001169110.1| Homo sapiens SCO2 cytochrome c oxidase assembly protein (SCO2), transcript variant 3, mRNA	c(t = 1.74489689124028)	0.382961527541447	0.09569766908835
gi|153791312|ref|NM_005138.2| Homo sapiens SCO2 cytochrome c oxidase assembly protein (SCO2), transcript variant 1, mRNA	c(t = 7.05495914905997)	1.39956240119082e-05	8.52092786113132e-07
gi|384229046|ref|NM_001953.4| Homo sapiens thymidine phosphorylase (TYMP), transcript variant 2, mRNA	c(t = 0.783302494867593)	0.752954917519791	0.442215745405271
gi|384229047|ref|NM_001113756.2| Homo sapiens thymidine phosphorylase (TYMP), transcript variant 3, mRNA	c(t = -2.48370390959998)	0.156849518306714	0.0217249713331978
gi|226693322|ref|NM_001014440.3| Homo sapiens outer dense fiber of sperm tails 3B (ODF3B), mRNA	c(t = 0.0397342740654031)	0.992860280779787	0.968663612033204
gi|178557812|ref|NM_001123225.1| Homo sapiens synaptonemal complex central element protein 3 (SYCE3), mRNA	c(t = 1.28260734862095)	0.542930702395263	0.21568479958168
gi|311213902|ref|NR_027928.2| Homo sapiens CHKB-CPT1B readthrough (NMD candidate) (CHKB-CPT1B), non-coding RNA	c(t = -1.300984511151)	0.534760982381931	0.20674168877475
gi|223468669|ref|NM_001145134.1| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 5, mRNA	c(t = -2.03650730372157)	0.292979722469403	0.0539582137272417
gi|223468673|ref|NM_001145136.1| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 7, mRNA	c(t = -2.11551725381888)	0.273845431692817	0.0477664787978043
gi|223468671|ref|NM_001145135.1| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 6, mRNA	c(t = 0.179400293251202)	0.945207605893533	0.859265434122846
gi|311213910|ref|NM_152246.2| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 3, mRNA	c(t = -11.4895502259865)	3.01395895796868e-08	9.31838732509449e-11
gi|311213909|ref|NM_004377.3| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 1, mRNA	c(t = -2.7829616374008)	0.0976325801192616	0.0108480644576957
gi|223468677|ref|NM_001145137.1| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 8, mRNA	c(t = -1.79988341393315)	0.363879662753525	0.085962298964199
gi|242246959|ref|NM_005198.4| Homo sapiens choline kinase beta (CHKB), mRNA	c(t = 0.347620777973822)	0.901730946032118	0.731454835786644
gi|117446086|ref|NM_012324.3| Homo sapiens mitogen-activated protein kinase 8 interacting protein 2 (MAPK8IP2), transcript variant 1, mRNA	c(t = 9.1331376783581)	7.03323193517431e-07	2.8903692884278e-08
gi|117446084|ref|NM_016431.3| Homo sapiens mitogen-activated protein kinase 8 interacting protein 2 (MAPK8IP2), transcript variant 2, mRNA	c(t = -9.67937207795764)	1.32726737092873e-07	2.42423264096572e-09
gi|313569796|ref|NM_001085427.2| Homo sapiens arylsulfatase A (ARSA), transcript variant 4, mRNA	c(t = -1.07431693824532)	0.63137332703279	0.294338014223199
gi|313569798|ref|NM_001085428.2| Homo sapiens arylsulfatase A (ARSA), transcript variant 5, mRNA	c(t = -2.23477608330731)	0.234477220182109	0.0389010913239724
gi|313569794|ref|NM_001085426.2| Homo sapiens arylsulfatase A (ARSA), transcript variant 3, mRNA	c(t = -1.96617597557191)	0.321825204463259	0.0632525777738945
gi|313569792|ref|NM_001085425.2| Homo sapiens arylsulfatase A (ARSA), transcript variant 2, mRNA	c(t = -1.931028876677)	0.322716179750497	0.0682763302668478
gi|380748962|ref|NM_033517.1| Homo sapiens SH3 and multiple ankyrin repeat domains 3 (SHANK3), mRNA	c(t = -1.6826690378016)	0.39970181971832	0.106702027755328
gi|148613877|ref|NM_001097.2| Homo sapiens acrosin (ACR), mRNA	c(t = -1.89287683781258)	0.335945080039542	0.0720978025655638
gi|224028286|ref|NR_026981.1| Homo sapiens ribosomal protein L23a pseudogene 82 (RPL23AP82), transcript variant 1, non-coding RNA	c(t = -0.183933498390021)	0.945207605893533	0.855922342917778
gi|195963420|ref|NM_001130919.1| Homo sapiens RAB, member of RAS oncogene family-like 2B (RABL2B), transcript variant 3, mRNA	c(t = -0.910311126551403)	0.693061048030822	0.373131708810921
gi|195963426|ref|NM_001130922.1| Homo sapiens RAB, member of RAS oncogene family-like 2B (RABL2B), transcript variant 6, mRNA	c(t = -0.350950916049125)	0.901730946032118	0.729126047520401
gi|51317348|ref|NM_001003789.1| Homo sapiens RAB, member of RAS oncogene family-like 2B (RABL2B), transcript variant 1, mRNA	c(t = -1.94488933588969)	0.322019342125971	0.0651880860011479
gi|195963428|ref|NM_001130923.1| Homo sapiens RAB, member of RAS oncogene family-like 2B (RABL2B), transcript variant 7, mRNA	c(t = 6.35303846489628)	6.34672269520594e-05	4.44367190227509e-06
gi|195963422|ref|NM_001130920.1| Homo sapiens RAB, member of RAS oncogene family-like 2B (RABL2B), transcript variant 4, mRNA	c(t = -0.762763599120117)	0.758541690816366	0.453739550214356
gi|300869637|ref|NM_001193289.1| Homo sapiens APOBEC3A and APOBEC3B deletion hybrid (APOBEC3A_B), mRNA	c(t = -1.69382920762348)	0.39970181971832	0.107073851248743
