Level,sample_01,sample_02,sample_03,sample_04,sample_05,sample_06,sample_07,sample_08,sample_09,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24
"gi|297206815|ref|NM_013373.3| Homo sapiens zinc finger, DHHC-type containing 8 (ZDHHC8), transcript variant 2, mRNA",235,1210,82,515,224,1401,169,1847,1210,714,1684,3127,3202,904,357,917,245,2253,685,176,1651,236,921,298
"gi|297206816|ref|NM_001185024.1| Homo sapiens zinc finger, DHHC-type containing 8 (ZDHHC8), transcript variant 1, mRNA",627,221,290,625,640,4,532,163,1447,175,321,441,323,768,82,1150,114,299,99,180,500,470,172,77
"gi|343780886|ref|NM_001243537.1| Homo sapiens uncharacterized LOC388849 (LOC388849), mRNA",79,98,13,16,68,195,21,193,209,116,220,301,45,161,44,1,14,2,60,10,75,210,205,8
"gi|336285276|ref|NR_038460.1| Homo sapiens uncharacterized LOC284865 (LOC284865), non-coding RNA",126,414,75,855,190,963,273,572,423,389,263,815,55,349,116,172,949,344,154,286,782,1914,57,1316
"gi|223941895|ref|NR_026919.1| Homo sapiens long intergenic non-protein coding RNA 896 (LINC00896), non-coding RNA",321,233,180,33,133,110,81,137,725,143,273,174,473,1012,462,1147,211,98,120,1050,113,134,575,263
"gi|47519383|ref|NM_023004.5| Homo sapiens reticulon 4 receptor (RTN4R), mRNA",683,61,1031,68,221,473,98,119,19,121,67,320,280,522,32,312,340,72,12,86,219,42,68,805
"gi|269847136|ref|NR_031618.1| Homo sapiens microRNA 1286 (MIR1286), microRNA",2,13,4,8,32,14,1,13,16,2,4,1,20,20,31,1,17,20,5,8,13,20,30,4
"gi|301601622|ref|NM_033257.3| Homo sapiens DiGeorge syndrome critical region gene 6-like (DGCR6L), mRNA",30,84,456,149,51,136,635,210,61,23,146,17,462,349,172,27,30,698,339,463,369,189,121,232
"gi|335892856|ref|NR_038388.1| Homo sapiens uncharacterized LOC729444 (LOC729444), non-coding RNA",2300,1,2507,404,1686,703,373,1993,730,6,239,520,1067,226,336,263,167,250,986,782,595,130,43,674
"gi|334085263|ref|NM_001242313.1| Homo sapiens transmembrane protein 191B (TMEM191B), mRNA",6789,415,1178,390,290,325,338,2789,2145,256,204,201,61,356,5,1366,202,694,178,260,428,144,40,67
"gi|148539559|ref|NR_003563.1| Homo sapiens phosphatidylinositol 4-kinase, catalytic, alpha pseudogene 1 (PI4KAP1), non-coding RNA",806,55,24,495,166,159,579,1180,127,14,9,419,483,59,305,457,880,245,208,1363,110,89,132,452
"gi|153792194|ref|NM_015672.1| Homo sapiens RIMS binding protein 3 (RIMBP3), mRNA",1040,925,1564,246,4213,201,71,77,2630,459,157,3229,285,5787,3364,3860,1279,31,397,200,1060,424,1503,130
"gi|374671825|ref|NR_046282.1| Homo sapiens zinc finger protein 74 (ZNF74), transcript variant 5, non-coding RNA",3834,2486,984,1654,937,1371,135,422,1941,1479,5432,536,387,413,1753,729,3730,91,97,941,452,1176,601,183
"gi|374670659|ref|NM_003426.3| Homo sapiens zinc finger protein 74 (ZNF74), transcript variant 1, mRNA",193,93,331,1726,322,406,1349,330,1409,360,228,422,702,77,850,1405,44,186,267,508,630,177,387,629
"gi|374671818|ref|NM_001256523.1| Homo sapiens zinc finger protein 74 (ZNF74), transcript variant 2, mRNA",2216,736,374,1046,351,842,664,475,801,268,418,53,813,558,268,703,284,85,1400,72,1143,1117,290,566
"gi|374671820|ref|NM_001256524.1| Homo sapiens zinc finger protein 74 (ZNF74), transcript variant 3, mRNA",266,1392,310,598,1148,618,993,353,1262,364,72,98,533,65,966,330,1559,1189,1215,251,409,467,1044,980
"gi|374671822|ref|NM_001256525.1| Homo sapiens zinc finger protein 74 (ZNF74), transcript variant 4, mRNA",1048,1802,1154,126,241,2041,1578,354,2996,218,2644,445,461,2505,1540,1314,758,282,4489,331,550,1622,937,8
"gi|310923193|ref|NM_182895.2| Homo sapiens scavenger receptor class F, member 2 (SCARF2), transcript variant 2, mRNA",1234,39,196,425,88,22,238,432,683,1618,1708,260,631,149,722,948,626,149,109,275,154,479,2307,37
"gi|310923192|ref|NM_153334.4| Homo sapiens scavenger receptor class F, member 2 (SCARF2), transcript variant 1, mRNA",72,322,352,51,210,1005,784,773,1455,212,1542,547,29,645,719,223,772,53,95,167,65,196,862,201
"gi|299758463|ref|NR_033825.1| Homo sapiens kelch-like family member 22 (KLHL22), transcript variant 2, non-coding RNA",184,433,39,439,392,178,853,311,370,976,161,328,1769,2,219,632,292,971,530,1631,984,807,509,608
"gi|299758460|ref|NM_032775.3| Homo sapiens kelch-like family member 22 (KLHL22), transcript variant 1, mRNA",383,12,459,2627,62,890,629,1078,415,480,436,212,837,1257,240,227,13,141,2047,34,70,393,363,259
"gi|51477699|ref|NM_001003891.1| Homo sapiens mediator complex subunit 15 (MED15), transcript variant 1, mRNA",364,728,2193,635,86,575,2969,434,332,132,1493,998,463,345,318,1387,481,115,279,630,961,363,234,343
"gi|51477698|ref|NM_015889.3| Homo sapiens mediator complex subunit 15 (MED15), transcript variant 2, mRNA",1460,601,938,695,109,368,203,158,789,888,109,83,1930,308,1012,922,1315,314,1978,2726,1386,400,713,66
"gi|218083806|ref|NR_024592.1| Homo sapiens POM121 transmembrane nucleoporin-like 4 pseudogene (POM121L4P), non-coding RNA",381,276,135,160,61,10,1,25,510,146,1,2,876,34,502,748,100,1080,281,453,29,102,844,379
"gi|223468582|ref|NR_026815.1| Homo sapiens transmembrane protein 191A (pseudogene) (TMEM191A), non-coding RNA",723,79,54,190,39,228,417,30,289,105,482,72,9,152,160,457,292,782,292,701,211,853,1,791
"gi|348041301|ref|NM_058004.3| Homo sapiens phosphatidylinositol 4-kinase, catalytic, alpha (PI4KA), transcript variant 1, mRNA",2208,9239,1775,437,5627,5754,487,2262,124,2209,3262,530,2537,401,60,5848,626,721,546,298,697,3,269,2012
"gi|155030227|ref|NM_002650.2| Homo sapiens phosphatidylinositol 4-kinase, catalytic, alpha (PI4KA), transcript variant 2, mRNA",168,1552,656,245,464,1129,396,929,1029,157,25,16,2253,85,1703,250,653,537,493,1070,422,600,383,794
"gi|73858565|ref|NM_000185.3| Homo sapiens serpin peptidase inhibitor, clade D (heparin cofactor), member 1 (SERPIND1), mRNA",502,401,154,240,447,439,1209,407,295,418,695,629,990,20,516,47,293,555,743,131,6,628,40,624
"gi|208973263|ref|NM_004782.3| Homo sapiens synaptosomal-associated protein, 29kDa (SNAP29), mRNA",451,1,699,1047,899,233,325,237,42,85,328,566,4528,465,2564,30,361,569,266,2168,178,7,787,1299
"gi|219555643|ref|NM_005207.3| Homo sapiens v-crk avian sarcoma virus CT10 oncogene homolog-like (CRKL), mRNA",223,189,552,1164,1171,1414,307,341,850,316,705,934,2084,182,893,119,2411,2945,2558,1180,548,3109,739,245
"gi|226437565|ref|NM_144704.2| Homo sapiens apoptosis-inducing factor, mitochondrion-associated, 3 (AIFM3), transcript variant 1, mRNA",51,92,108,36,27,437,94,1123,183,381,179,42,222,1004,14,195,510,370,523,663,135,872,32,296
"gi|226437566|ref|NM_001018060.2| Homo sapiens apoptosis-inducing factor, mitochondrion-associated, 3 (AIFM3), transcript variant 2, mRNA",77,1045,236,913,126,913,226,497,827,1326,194,277,1266,444,239,567,222,84,343,884,56,1802,624,513
"gi|226437567|ref|NM_001146288.1| Homo sapiens apoptosis-inducing factor, mitochondrion-associated, 3 (AIFM3), transcript variant 3, mRNA",160,490,664,291,1002,660,400,401,151,378,1566,25,23,201,626,516,256,1410,219,1436,213,149,76,361
"gi|226437569|ref|NR_027464.1| Homo sapiens apoptosis-inducing factor, mitochondrion-associated, 3 (AIFM3), transcript variant 4, non-coding RNA",875,676,72,240,53,1434,167,405,305,667,1061,180,250,568,336,25,179,129,490,115,248,238,436,1114
"gi|122939136|ref|NM_006767.3| Homo sapiens leucine-zipper-like transcription regulator 1 (LZTR1), mRNA",1021,2744,1986,940,448,1227,724,910,53,2244,136,429,46,1857,841,1069,339,1744,180,822,129,322,1231,1953
"gi|56788350|ref|NM_001008695.1| Homo sapiens THAP domain containing 7 (THAP7), transcript variant 2, mRNA",350,240,20,89,151,43,111,233,197,140,45,68,470,71,172,46,15,216,246,120,7,346,623,323
"gi|56788348|ref|NM_030573.2| Homo sapiens THAP domain containing 7 (THAP7), transcript variant 1, mRNA",345,217,152,373,271,143,460,219,83,53,56,173,432,71,531,549,67,13,326,225,418,117,259,80
"gi|224451064|ref|NR_027051.1| Homo sapiens THAP7 antisense RNA 1 (THAP7-AS1), transcript variant 1, non-coding RNA",349,142,645,75,407,1404,726,744,1947,668,497,1209,642,76,105,502,133,461,90,66,483,812,11,331
"gi|224451065|ref|NR_027052.1| Homo sapiens THAP7 antisense RNA 1 (THAP7-AS1), transcript variant 2, non-coding RNA",77,84,120,65,396,61,145,128,99,105,68,140,461,53,386,1163,228,184,30,179,151,202,75,2
"gi|153070786|ref|NR_003608.1| Homo sapiens tubulin, alpha 3f, pseudogene (TUBA3FP), non-coding RNA",225,358,632,202,2088,80,4,1779,283,41,882,119,220,385,280,1248,730,594,124,456,1119,262,408,36
"gi|227116340|ref|NM_001159554.1| Homo sapiens purinergic receptor P2X, ligand-gated ion channel, 6 (P2RX6), transcript variant 2, mRNA",49,745,231,190,395,482,1222,1365,1328,1610,38,2030,1054,623,14,48,1881,544,462,45,1265,398,10,1009
"gi|157419147|ref|NM_005446.3| Homo sapiens purinergic receptor P2X, ligand-gated ion channel, 6 (P2RX6), transcript variant 1, mRNA",267,839,986,657,55,96,312,455,71,197,345,150,614,99,44,279,14,493,276,351,528,177,1187,244
"gi|110347452|ref|NM_004173.2| Homo sapiens solute carrier family 7, member 4 (SLC7A4), mRNA",176,204,570,166,283,1224,54,80,183,909,44,194,52,399,290,98,191,276,201,768,250,268,406,90
"gi|84872110|ref|NR_002829.1| Homo sapiens purinergic receptor P2X, ligand-gated ion channel, 6 pseudogene (P2RX6P), non-coding RNA",12,1,34,1,3,20,51,69,41,1,1,8,7,14,8,66,9,32,6,102,1,3,12,15
"gi|224177541|ref|NR_027006.1| Homo sapiens chromosome 14 open reading frame 166B pseudogene (LOC400891), non-coding RNA",457,217,63,38,2715,92,755,2118,2652,4202,749,1679,737,510,687,4189,1921,1134,599,2596,868,1264,334,195
"gi|312284076|ref|NR_037566.1| Homo sapiens breakpoint cluster region pseudogene 2 (BCRP2), non-coding RNA",286,306,1186,86,36,1750,1036,66,1076,968,184,343,72,1088,471,629,656,245,247,74,733,1043,322,737
"gi|218082838|ref|NR_024583.1| Homo sapiens POM121 transmembrane nucleoporin-like 8 pseudogene (POM121L8P), non-coding RNA",5264,6203,1539,4573,3151,2127,1638,1455,339,2035,885,222,491,1741,576,2609,1347,180,1905,794,268,1958,2367,1601
"gi|191252813|ref|NM_001128635.1| Homo sapiens RIMS binding protein 3B (RIMBP3B), mRNA",445,100,238,18,126,892,7,205,95,587,263,272,261,327,752,959,5761,70,2965,1142,1205,553,113,1167
"gi|139394598|ref|NM_015094.2| Homo sapiens hypermethylated in cancer 2 (HIC2), mRNA",294,1150,478,4856,3151,390,518,3196,2515,734,2569,88,3053,1839,2040,1675,509,200,1357,328,1812,854,999,764
"gi|333440472|ref|NM_001207052.1| Homo sapiens transmembrane protein 191C (TMEM191C), mRNA",219,248,70,690,836,71,81,859,80,8,233,45,28,47,76,131,122,333,72,362,784,361,186,21
"gi|156231038|ref|NR_003700.1| Homo sapiens phosphatidylinositol 4-kinase, catalytic, alpha pseudogene 2 (PI4KAP2), non-coding RNA",317,541,218,68,571,927,1033,401,29,174,201,157,362,335,93,696,416,394,19,452,82,926,301,98
"gi|191252805|ref|NM_001128633.1| Homo sapiens RIMS binding protein 3C (RIMBP3C), mRNA",932,865,132,5289,2569,138,2733,799,207,3907,229,1122,2490,2681,1186,1269,422,650,26,1797,539,788,2608,255
"gi|373432683|ref|NM_001256355.1| Homo sapiens ubiquitin-conjugating enzyme E2L 3 (UBE2L3), transcript variant 4, mRNA",1647,367,22,874,4692,725,898,97,142,105,225,100,378,525,285,95,346,182,284,2362,2123,192,385,328
"gi|373432686|ref|NR_028436.2| Homo sapiens ubiquitin-conjugating enzyme E2L 3 (UBE2L3), transcript variant 2, non-coding RNA",842,904,2122,323,80,1893,288,952,421,170,324,1166,1367,2341,403,2084,718,145,456,1051,94,251,1351,636
"gi|373432685|ref|NM_003347.3| Homo sapiens ubiquitin-conjugating enzyme E2L 3 (UBE2L3), transcript variant 1, mRNA",69,43,221,6,68,33,98,20,46,216,178,77,175,172,3504,96,502,268,333,26,568,7,222,264
"gi|373432681|ref|NM_001256356.1| Homo sapiens ubiquitin-conjugating enzyme E2L 3 (UBE2L3), transcript variant 3, mRNA",75,146,3470,158,1326,267,1212,208,1359,367,589,1482,238,176,316,396,604,884,1417,155,536,1065,594,472
"gi|373432687|ref|NR_046082.1| Homo sapiens ubiquitin-conjugating enzyme E2L 3 (UBE2L3), transcript variant 5, non-coding RNA",889,508,1818,1067,920,491,1076,1164,200,3,854,1068,147,527,842,1176,864,448,670,667,346,1184,49,1470
"gi|63054867|ref|NM_001017964.1| Homo sapiens YdjC homolog (bacterial) (YDJC), mRNA",476,915,292,163,279,88,865,12,125,67,45,193,69,3,614,598,406,240,123,139,262,53,130,242
"gi|29501808|ref|NM_152612.2| Homo sapiens coiled-coil domain containing 116 (CCDC116), mRNA",1098,73,286,31,70,1623,617,345,330,127,292,1118,8,1,48,318,580,210,765,565,95,331,470,433
"gi|56243532|ref|NM_022044.2| Homo sapiens stromal cell-derived factor 2-like 1 (SDF2L1), mRNA",953,498,120,560,81,87,600,2,60,309,657,187,425,59,20,45,23,160,30,156,5,179,11,75
"gi|262206174|ref|NR_030622.1| Homo sapiens microRNA 301b (MIR301B), microRNA",9,24,4,35,20,3,16,1,1,1,70,13,25,11,5,46,54,27,23,4,1,4,3,20
"gi|262206125|ref|NR_029845.1| Homo sapiens microRNA 130b (MIR130B), microRNA",9,16,47,1,23,28,3,68,14,52,5,3,14,14,15,5,8,7,4,17,6,72,1,15
"gi|148271089|ref|NM_014337.3| Homo sapiens peptidylprolyl isomerase (cyclophilin)-like 2 (PPIL2), transcript variant 1, mRNA",894,831,1447,303,1480,931,426,2672,113,688,799,498,66,115,251,183,28,134,873,224,282,262,734,325
"gi|148271090|ref|NM_148175.2| Homo sapiens peptidylprolyl isomerase (cyclophilin)-like 2 (PPIL2), transcript variant 2, mRNA",216,7,894,27,1611,2786,1307,451,1239,209,2353,57,13,900,638,249,165,164,686,1035,63,234,201,69
"gi|148271091|ref|NM_148176.2| Homo sapiens peptidylprolyl isomerase (cyclophilin)-like 2 (PPIL2), transcript variant 3, mRNA",285,965,190,183,104,1196,593,4,123,16,1085,292,569,967,113,69,84,1541,1513,505,425,896,534,163
"gi|40549458|ref|NM_013313.3| Homo sapiens yippee-like 1 (Drosophila) (YPEL1), mRNA",69,39,958,225,65,1545,711,183,1098,407,1531,1846,893,262,78,339,155,59,1139,341,535,490,275,2782
"gi|75709178|ref|NM_002745.4| Homo sapiens mitogen-activated protein kinase 1 (MAPK1), transcript variant 1, mRNA",949,1176,155,171,654,837,111,26,595,570,2775,1605,1781,682,1875,674,746,354,450,140,1567,1096,226,1535
"gi|75709179|ref|NM_138957.2| Homo sapiens mitogen-activated protein kinase 1 (MAPK1), transcript variant 2, mRNA",56,90,395,318,87,11,572,93,21,209,490,4,102,103,33,503,890,450,57,510,229,1308,140,153
"gi|303519166|ref|NM_014634.3| Homo sapiens protein phosphatase, Mg2+/Mn2+ dependent, 1F (PPM1F), mRNA",2291,268,1909,313,980,1684,545,325,533,101,628,811,2683,1913,970,42,2782,2459,531,964,263,2818,2544,624
"gi|34335290|ref|NM_003935.3| Homo sapiens topoisomerase (DNA) III beta (TOP3B), mRNA",520,881,1202,359,594,647,427,69,70,827,84,157,61,281,2,2305,298,272,92,609,2843,142,871,223
"gi|18379350|ref|NM_007128.2| Homo sapiens pre-B lymphocyte 1 (VPREB1), mRNA",89,116,67,97,70,13,18,309,73,118,542,144,147,124,257,119,226,65,25,103,87,175,4,163
"gi|224593252|ref|NR_027293.1| Homo sapiens BMS1 homolog, ribosome assembly protein (yeast) pseudogene (LOC96610), non-coding RNA",2057,347,115,496,837,443,1,55,874,437,656,164,201,1702,113,928,129,112,511,483,605,199,463,85
"gi|38202248|ref|NM_080764.2| Homo sapiens zinc finger protein 280B (ZNF280B), mRNA",1562,131,444,1394,5352,1581,516,2868,1368,94,575,1775,469,80,1064,810,1606,601,429,419,367,1740,661,975
"gi|45269155|ref|NM_080740.3| Homo sapiens zinc finger protein 280A (ZNF280A), mRNA",794,27,635,389,549,444,1309,887,261,76,308,71,992,3289,565,109,401,216,180,79,538,65,50,323
"gi|46249368|ref|NM_206954.1| Homo sapiens preferentially expressed antigen in melanoma (PRAME), transcript variant 3, mRNA",1255,833,233,297,917,378,1117,6,595,13,892,1915,100,72,702,56,201,66,186,372,679,356,755,1010
"gi|46249365|ref|NM_006115.3| Homo sapiens preferentially expressed antigen in melanoma (PRAME), transcript variant 1, mRNA",497,1905,387,326,6,382,164,138,92,974,1048,37,105,99,763,1234,1309,229,76,88,271,360,1213,18
"gi|46249366|ref|NM_206953.1| Homo sapiens preferentially expressed antigen in melanoma (PRAME), transcript variant 2, mRNA",129,251,572,350,156,302,65,760,99,266,1091,1,529,1028,557,1481,1305,281,280,440,633,1404,503,1416
"gi|46249372|ref|NM_206956.1| Homo sapiens preferentially expressed antigen in melanoma (PRAME), transcript variant 5, mRNA",141,307,461,970,366,47,38,467,44,283,285,43,627,66,95,352,584,1024,139,57,250,318,1020,140
"gi|46249370|ref|NM_206955.1| Homo sapiens preferentially expressed antigen in melanoma (PRAME), transcript variant 4, mRNA",653,118,1115,103,153,226,57,960,583,7,220,65,168,937,546,61,22,213,373,879,1715,143,236,367
"gi|225903433|ref|NR_027426.1| Homo sapiens uncharacterized LOC648691 (LOC648691), non-coding RNA",594,1170,393,1170,1604,681,2497,13,1160,4273,283,189,92,368,482,69,255,237,2060,518,31,515,708,203
"gi|218083753|ref|NR_024591.1| Homo sapiens POM121 transmembrane nucleoporin-like 1, pseudogene (POM121L1P), non-coding RNA",821,482,2375,1133,100,1143,603,2004,558,1608,867,811,1838,220,742,493,1737,3684,1416,259,244,754,710,86
"gi|218505804|ref|NM_199127.2| Homo sapiens gamma-glutamyltransferase light chain 2 (GGTLC2), transcript variant 1, mRNA",17,112,72,511,421,238,50,144,285,15,1,30,733,71,101,153,357,75,109,290,181,1023,149,483
"gi|289177184|ref|NR_030755.1| Homo sapiens microRNA 650 (MIR650), microRNA",1,12,39,14,11,36,25,7,8,9,14,16,8,1,13,8,1,48,33,46,1,11,1,1
"gi|295986607|ref|NM_001178126.1| Homo sapiens immunoglobulin lambda-like polypeptide 5 (IGLL5), transcript variant 1, mRNA",312,481,313,594,217,316,27,315,80,69,1587,372,30,128,378,66,33,328,140,589,54,115,875,73
"gi|372466585|ref|NM_001256296.1| Homo sapiens immunoglobulin lambda-like polypeptide 5 (IGLL5), transcript variant 2, mRNA",38,72,1,166,193,37,65,1,775,129,1224,114,512,247,231,418,101,233,457,182,151,277,401,700
"gi|22209005|ref|NM_014433.2| Homo sapiens rhabdoid tumor deletion region gene 1 (RTDR1), mRNA",246,115,168,128,164,314,66,119,255,285,338,149,117,160,14,20,155,393,305,7,644,500,818,275
"gi|45580725|ref|NM_002073.2| Homo sapiens guanine nucleotide binding protein (G protein), alpha z polypeptide (GNAZ), mRNA",356,174,309,699,555,532,880,1850,817,717,591,1012,417,1572,369,12,31,132,302,317,690,875,1814,862
"gi|31795534|ref|NM_004914.2| Homo sapiens RAB36, member RAS oncogene family (RAB36), mRNA",545,56,19,140,253,6,311,60,230,557,122,117,20,573,356,380,869,179,1496,227,1389,1151,1941,752
"gi|82546842|ref|NM_004327.3| Homo sapiens breakpoint cluster region (BCR), transcript variant 1, mRNA",1876,3117,990,139,66,501,326,567,534,1880,762,1292,1940,330,2704,549,432,1052,278,1013,722,610,1059,2870
"gi|82546844|ref|NM_021574.2| Homo sapiens breakpoint cluster region (BCR), transcript variant 2, mRNA",2645,1672,2237,879,197,921,4181,1794,494,371,485,2745,3744,2181,2138,1248,4264,2954,3354,347,3249,810,1158,6307
"gi|291463309|ref|NR_033408.1| Homo sapiens F-box and WD repeat domain containing 4 pseudogene 1 (FBXW4P1), non-coding RNA",287,352,83,392,267,210,316,136,486,2244,709,97,136,13,1033,351,14,320,51,568,58,294,238,157
"gi|323276598|ref|NR_037839.1| Homo sapiens carboxylesterase 5A pseudogene 1 (CES5AP1), non-coding RNA",1,230,344,56,126,248,228,48,48,79,422,113,227,561,125,158,177,311,310,125,48,336,3,77
"gi|158138499|ref|NR_003950.1| Homo sapiens zinc finger, DHHC-type containing 8 pseudogene 1 (ZDHHC8P1), non-coding RNA",73,335,706,1980,258,545,170,1681,759,509,366,423,633,6,266,753,137,307,388,426,36,555,13,1034
"gi|390979654|ref|NM_152855.2| Homo sapiens immunoglobulin lambda-like polypeptide 1 (IGLL1), transcript variant 2, mRNA",184,389,91,512,20,107,134,78,59,65,142,20,101,7,21,126,37,70,97,263,213,237,412,72
"gi|390979652|ref|NM_020070.3| Homo sapiens immunoglobulin lambda-like polypeptide 1 (IGLL1), transcript variant 1, mRNA",708,74,628,313,91,57,180,140,567,68,122,217,661,15,161,71,243,399,125,74,16,46,49,61
"gi|303523894|ref|NM_016449.3| Homo sapiens chromosome 22 open reading frame 43 (C22orf43), mRNA",45,212,1639,181,59,634,664,678,224,33,279,204,755,607,328,22,360,231,224,10,313,35,391,193
"gi|221136789|ref|NR_024448.2| Homo sapiens glucuronidase, beta pseudogene 11 (GUSBP11), non-coding RNA",1369,1672,144,1933,1525,2000,1797,397,984,1172,248,175,43,508,292,1243,302,2449,489,1175,665,907,252,409
