"Data"	"t_value"	"FDR"	"pvalue"
gi|208973263|ref|NM_004782.3| Homo sapiens synaptosomal-associated protein, 29kDa (SNAP29), mRNA	c(W = 53)	0.737926297453815	0.291342659225281
gi|122939136|ref|NM_006767.3| Homo sapiens leucine-zipper-like transcription regulator 1 (LZTR1), mRNA	c(W = 83)	0.831543507555552	0.551167166391288
gi|56788348|ref|NM_030573.2| Homo sapiens THAP domain containing 7 (THAP7), transcript variant 1, mRNA	c(W = 62)	0.838880651686139	0.589875732021377
gi|224451065|ref|NR_027052.1| Homo sapiens THAP7 antisense RNA 1 (THAP7-AS1), transcript variant 2, non-coding RNA	c(W = 50)	0.692634333690881	0.218920801906399
gi|227116340|ref|NM_001159554.1| Homo sapiens purinergic receptor P2X, ligand-gated ion channel, 6 (P2RX6), transcript variant 2, mRNA	c(W = 85)	0.813980528034301	0.477575258232143
gi|373432687|ref|NR_046082.1| Homo sapiens ubiquitin-conjugating enzyme E2L 3 (UBE2L3), transcript variant 5, non-coding RNA	c(W = 85)	0.813980528034301	0.477575258232143
gi|63054867|ref|NM_001017964.1| Homo sapiens YdjC homolog (bacterial) (YDJC), mRNA	c(W = 74)	0.962822246043286	0.932300503373326
gi|29501808|ref|NM_152612.2| Homo sapiens coiled-coil domain containing 116 (CCDC116), mRNA	c(W = 81)	0.856920587798784	0.629725504001988
gi|148271091|ref|NM_148176.2| Homo sapiens peptidylprolyl isomerase (cyclophilin)-like 2 (PPIL2), transcript variant 3, mRNA	c(W = 57)	0.807386978010548	0.409510398068751
gi|34335290|ref|NM_003935.3| Homo sapiens topoisomerase (DNA) III beta (TOP3B), mRNA	c(W = 79)	0.883034540167061	0.712535075639127
gi|18379350|ref|NM_007128.2| Homo sapiens pre-B lymphocyte 1 (VPREB1), mRNA	c(W = 60)	0.813980528034301	0.513722581093694
gi|224593252|ref|NR_027293.1| Homo sapiens BMS1 homolog, ribosome assembly protein (yeast) pseudogene (LOC96610), non-coding RNA	c(W = 74)	0.962822246043286	0.932300503373326
gi|46249368|ref|NM_206954.1| Homo sapiens preferentially expressed antigen in melanoma (PRAME), transcript variant 3, mRNA	c(W = 96)	0.650833302127307	0.178182027959925
gi|46249366|ref|NM_206953.1| Homo sapiens preferentially expressed antigen in melanoma (PRAME), transcript variant 2, mRNA	c(W = 24)	0.130502456219242	0.00451305324101124
gi|218505804|ref|NM_199127.2| Homo sapiens gamma-glutamyltransferase light chain 2 (GGTLC2), transcript variant 1, mRNA	c(W = 42)	0.471406265422957	0.0887337860685552
gi|289177184|ref|NR_030755.1| Homo sapiens microRNA 650 (MIR650), microRNA	c(W = 88)	0.766414052256873	0.37768531105454
gi|372466585|ref|NM_001256296.1| Homo sapiens immunoglobulin lambda-like polypeptide 5 (IGLL5), transcript variant 2, mRNA	c(W = 30)	0.209537498329732	0.0144925070890881
gi|22209005|ref|NM_014433.2| Homo sapiens rhabdoid tumor deletion region gene 1 (RTDR1), mRNA	c(W = 59)	0.813980528034301	0.477575258232143
gi|45580725|ref|NM_002073.2| Homo sapiens guanine nucleotide binding protein (G protein), alpha z polypeptide (GNAZ), mRNA	c(W = 87)	0.807386978010548	0.409510398068751
gi|323276598|ref|NR_037839.1| Homo sapiens carboxylesterase 5A pseudogene 1 (CES5AP1), non-coding RNA	c(W = 59)	0.813980528034301	0.477575258232143
gi|158138499|ref|NR_003950.1| Homo sapiens zinc finger, DHHC-type containing 8 pseudogene 1 (ZDHHC8P1), non-coding RNA	c(W = 93)	0.692634333690881	0.241523787828809
gi|55956800|ref|NM_001007468.1| Homo sapiens SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 (SMARCB1), transcript variant 2, mRNA	c(W = 54)	0.757185302209707	0.318585170382182
gi|209364541|ref|NM_001135751.1| Homo sapiens derlin 3 (DERL3), transcript variant 1, mRNA	c(W = 73)	0.988800467577006	0.977402191293698
gi|209364540|ref|NM_001002862.2| Homo sapiens derlin 3 (DERL3), transcript variant 2, mRNA	c(W = 51)	0.692634333690881	0.241523787828809
gi|209364539|ref|NM_198440.3| Homo sapiens derlin 3 (DERL3), transcript variant 3, mRNA	c(W = 98)	0.564536570577088	0.143167775823584
gi|190684653|ref|NM_001024938.2| Homo sapiens solute carrier family 2 (facilitated glucose transporter), member 11 (SLC2A11), transcript variant 3, mRNA	c(W = 67)	0.917763683820545	0.798745338656498
gi|190684652|ref|NM_001024939.2| Homo sapiens solute carrier family 2 (facilitated glucose transporter), member 11 (SLC2A11), transcript variant 2, mRNA	c(W = 61)	0.831543507555552	0.551167166391288
gi|222136648|ref|NM_001144931.1| Homo sapiens D-dopachrome tautomerase-like (LOC391322), mRNA	c(W = 93)	0.692634333690881	0.241523787828809
gi|167466163|ref|NM_000853.2| Homo sapiens glutathione S-transferase theta 1 (GSTT1), mRNA	c(W = 85)	0.813980528034301	0.477575258232143
gi|55956886|ref|NM_019601.3| Homo sapiens sushi domain containing 2 (SUSD2), mRNA	c(W = 75)	0.935935925190841	0.88738593483512
gi|156713452|ref|NR_003714.1| Homo sapiens POM121 transmembrane nucleoporin-like 9, pseudogene (POM121L9P), non-coding RNA	c(W = 88)	0.766414052256873	0.37768531105454
gi|513788258|ref|NM_001145468.3| Homo sapiens sperm antigen with calponin homology and coiled-coil domains 1-like (SPECC1L), transcript variant 2, mRNA	c(W = 31)	0.230503998005577	0.0172711929341355
gi|511772968|ref|NM_000675.5| Homo sapiens adenosine A2a receptor (ADORA2A), transcript variant 3, mRNA	c(W = 74)	0.962822246043286	0.932300503373326
gi|258679451|ref|NR_028483.1| Homo sapiens ADORA2A antisense RNA 1 (ADORA2A-AS1), transcript variant 2, non-coding RNA	c(W = 89)	0.762868340435981	0.347357918699957
gi|73915091|ref|NM_013430.2| Homo sapiens gamma-glutamyltransferase 1 (GGT1), transcript variant 3, mRNA	c(W = 38)	0.391239568311502	0.0518646113611789
gi|134288866|ref|NM_207644.2| Homo sapiens family with sequence similarity 211, member B (FAM211B), mRNA	c(W = 30)	0.209537498329732	0.0144925070890881
gi|73915089|ref|NM_005265.2| Homo sapiens gamma-glutamyltransferase 1 (GGT1), transcript variant 1, mRNA	c(W = 78)	0.897547381506948	0.755284828242158
gi|295293070|ref|NM_001032365.2| Homo sapiens gamma-glutamyltransferase 1 (GGT1), transcript variant 5, mRNA	c(W = 56)	0.766414052256873	0.37768531105454
gi|218083819|ref|NR_024593.1| Homo sapiens POM121 transmembrane nucleoporin-like 10, pseudogene (POM121L10P), non-coding RNA	c(W = 92)	0.720213638284921	0.26566958415121
gi|364023799|ref|NR_045649.1| Homo sapiens piwi-like RNA-mediated gene silencing 3 (PIWIL3), transcript variant 4, non-coding RNA	c(W = 51)	0.692634333690881	0.241523787828809
gi|364023798|ref|NR_045648.1| Homo sapiens piwi-like RNA-mediated gene silencing 3 (PIWIL3), transcript variant 3, non-coding RNA	c(W = 54)	0.757185302209707	0.318585170382182
gi|148612799|ref|NM_133454.2| Homo sapiens small G protein signaling modulator 1 (SGSM1), transcript variant 2, mRNA	c(W = 69)	0.935935925190841	0.88738593483512
gi|148612874|ref|NM_001098498.1| Homo sapiens small G protein signaling modulator 1 (SGSM1), transcript variant 4, mRNA	c(W = 37)	0.391239568311502	0.0449019952990878
gi|223633987|ref|NM_001145206.1| Homo sapiens KIAA1671 (KIAA1671), mRNA	c(W = 94)	0.692634333690881	0.218920801906399
gi|451958114|ref|NM_004076.4| Homo sapiens crystallin, beta B3 (CRYBB3), mRNA	c(W = 77)	0.917763683820545	0.798745338656498
gi|298358761|ref|NR_033733.1| Homo sapiens crystallin, beta B2 pseudogene 1 (CRYBB2P1), transcript variant 1, non-coding RNA	c(W = 76)	0.925519267754027	0.842835990231333
gi|298358767|ref|NR_033734.1| Homo sapiens crystallin, beta B2 pseudogene 1 (CRYBB2P1), transcript variant 2, non-coding RNA	c(W = 96)	0.650833302127307	0.178182027959925
gi|296179434|ref|NM_021115.4| Homo sapiens seizure related 6 homolog (mouse)-like (SEZ6L), transcript variant 1, mRNA	c(W = 53)	0.737926297453815	0.291342659225281
gi|296179437|ref|NM_001184775.1| Homo sapiens seizure related 6 homolog (mouse)-like (SEZ6L), transcript variant 4, mRNA	c(W = 138)	0.00384962997696878	2.21880690315204e-05
gi|402747156|ref|NR_073135.1| Homo sapiens Hermansky-Pudlak syndrome 4 (HPS4), transcript variant 5, non-coding RNA	c(W = 63)	0.856920587798784	0.629725504001988
gi|402744305|ref|NM_152841.2| Homo sapiens Hermansky-Pudlak syndrome 4 (HPS4), transcript variant 2, mRNA	c(W = 104)	0.423596784251458	0.0683614406861143
gi|56699462|ref|NM_003595.3| Homo sapiens tyrosylprotein sulfotransferase 2 (TPST2), transcript variant 2, mRNA	c(W = 51)	0.692634333690881	0.241523787828809
gi|269847124|ref|NR_031615.1| Homo sapiens microRNA 548j (MIR548J), microRNA	c(W = 62)	0.838880651686139	0.589875732021377
gi|156938341|ref|NM_001886.2| Homo sapiens crystallin, beta A4 (CRYBA4), mRNA	c(W = 52)	0.720213638284921	0.26566958415121
gi|51873061|ref|NM_012399.3| Homo sapiens phosphatidylinositol transfer protein, beta (PITPNB), mRNA	c(W = 69)	0.935935925190841	0.88738593483512
gi|301171821|ref|NR_036169.1| Homo sapiens microRNA 3199-1 (MIR3199-1), microRNA	c(W = 94)	0.692634333690881	0.218920801906399
gi|54112404|ref|NM_007194.3| Homo sapiens checkpoint kinase 2 (CHEK2), transcript variant 1, mRNA	c(W = 38)	0.391239568311502	0.0518646113611789
gi|383792177|ref|NM_001257387.1| Homo sapiens checkpoint kinase 2 (CHEK2), transcript variant 4, mRNA	c(W = 86)	0.813032345876605	0.442833179742589
gi|50301233|ref|NM_172002.3| Homo sapiens HscB iron-sulfur cluster co-chaperone homolog (E. coli) (HSCB), mRNA	c(W = 53)	0.737926297453815	0.291342659225281
gi|118640872|ref|NM_001079539.1| Homo sapiens X-box binding protein 1 (XBP1), transcript variant 2, mRNA	c(W = 79)	0.883034540167061	0.712535075639127
gi|288915534|ref|NM_032045.4| Homo sapiens kringle containing transmembrane protein 1 (KREMEN1), transcript variant 2, mRNA	c(W = 64)	0.874882924570341	0.670659532955939
gi|253970499|ref|NM_013986.3| Homo sapiens EWS RNA-binding protein 1 (EWSR1), transcript variant 1, mRNA	c(W = 81)	0.856920587798784	0.629725504001988
gi|209180487|ref|NR_002727.2| Homo sapiens RFPL1 antisense RNA 1 (RFPL1S), antisense RNA	c(W = 54)	0.757185302209707	0.318585170382182
gi|163644284|ref|NM_000268.3| Homo sapiens neurofibromin 2 (merlin) (NF2), transcript variant 1, mRNA	c(W = 78)	0.897547381506948	0.755284828242158
gi|163644290|ref|NM_181833.2| Homo sapiens neurofibromin 2 (merlin) (NF2), transcript variant 9, mRNA	c(W = 46)	0.564536570577088	0.143167775823584
gi|163644287|ref|NM_181829.2| Homo sapiens neurofibromin 2 (merlin) (NF2), transcript variant 6, mRNA	c(W = 56)	0.766414052256873	0.37768531105454
gi|339275990|ref|NM_032204.4| Homo sapiens activating signal cointegrator 1 complex subunit 2 (ASCC2), transcript variant 1, mRNA	c(W = 93)	0.692634333690881	0.241523787828809
gi|380418323|ref|NM_001257135.1| Homo sapiens leukemia inhibitory factor (LIF), transcript variant 2, mRNA	c(W = 60)	0.813980528034301	0.513722581093694
gi|317008625|ref|NM_020530.4| Homo sapiens oncostatin M (OSM), mRNA	c(W = 65)	0.883034540167061	0.712535075639127
gi|323668288|ref|NM_031937.2| Homo sapiens TBC1 domain family, member 10A (TBC1D10A), transcript variant 2, mRNA	c(W = 55)	0.762868340435981	0.347357918699957
gi|194353963|ref|NM_001017437.2| Homo sapiens coiled-coil domain containing 157 (CCDC157), mRNA	c(W = 102)	0.471406265422957	0.0887337860685552
gi|63025219|ref|NM_001017981.1| Homo sapiens ring finger protein 215 (RNF215), mRNA	c(W = 89)	0.762868340435981	0.347357918699957
gi|323641475|ref|NM_001003704.2| Homo sapiens mitochondrial fission process 1 (MTFP1), transcript variant 2, mRNA	c(W = 91)	0.737926297453815	0.291342659225281
gi|383792171|ref|NM_001257379.1| Homo sapiens SEC14-like 3 (S. cerevisiae) (SEC14L3), transcript variant 3, mRNA	c(W = 65)	0.883034540167061	0.712535075639127
gi|383792168|ref|NM_001257378.1| Homo sapiens SEC14-like 3 (S. cerevisiae) (SEC14L3), transcript variant 2, mRNA	c(W = 89)	0.762868340435981	0.347357918699957
gi|38016159|ref|NR_001580.1| Homo sapiens syndecan 4 pseudogene (SDC4P), non-coding RNA	c(W = 66)	0.897547381506948	0.755284828242158
gi|238624165|ref|NM_174977.3| Homo sapiens SEC14-like 4 (S. cerevisiae) (SEC14L4), transcript variant 1, mRNA	c(W = 78)	0.897547381506948	0.755284828242158
gi|304766517|ref|NM_001193336.2| Homo sapiens SEC14-like 6 (S. cerevisiae) (SEC14L6), mRNA	c(W = 68)	0.925519267754027	0.842835990231333
gi|4758087|ref|NM_004861.1| Homo sapiens galactose-3-O-sulfotransferase 1 (GAL3ST1), mRNA	c(W = 80)	0.874882924570341	0.670659532955939
gi|342672052|ref|NM_001243225.1| Homo sapiens pescadillo ribosomal biogenesis factor 1 (PES1), transcript variant 3, mRNA	c(W = 65)	0.883034540167061	0.712535075639127
gi|296080703|ref|NM_001184726.1| Homo sapiens transcobalamin II (TCN2), transcript variant 2, mRNA	c(W = 87)	0.807386978010548	0.409510398068751
gi|109948261|ref|NM_001001479.2| Homo sapiens solute carrier family 35, member E4 (SLC35E4), mRNA	c(W = 68)	0.925519267754027	0.842835990231333
gi|51093844|ref|NM_152511.3| Homo sapiens dual specificity phosphatase 18 (DUSP18), mRNA	c(W = 86)	0.813032345876605	0.442833179742589
gi|75905817|ref|NM_030758.3| Homo sapiens oxysterol binding protein 2 (OSBP2), transcript variant 1, mRNA	c(W = 52)	0.720213638284921	0.26566958415121
gi|223941897|ref|NR_026920.1| Homo sapiens MORC2 antisense RNA 1 (MORC2-AS1), non-coding RNA	c(W = 111)	0.299712025278339	0.0241842556420562
gi|46370092|ref|NM_080430.2| Homo sapiens selenoprotein M (SELM), mRNA	c(W = 100)	0.498548198131255	0.113502327528441
gi|312147097|ref|NR_037496.1| Homo sapiens microRNA 3928 (MIR3928), microRNA	c(W = 45)	0.540337819303901	0.127687899662593
gi|209529688|ref|NR_024211.1| Homo sapiens ring finger protein 185 (RNF185), transcript variant 6, non-coding RNA	c(W = 98)	0.564536570577088	0.143167775823584
gi|209529689|ref|NR_024212.1| Homo sapiens ring finger protein 185 (RNF185), transcript variant 7, non-coding RNA	c(W = 83)	0.831543507555552	0.551167166391288
gi|73390104|ref|NM_005569.3| Homo sapiens LIM domain kinase 2 (LIMK2), transcript variant 2a, mRNA	c(W = 60)	0.813980528034301	0.513722581093694
gi|73390131|ref|NM_016733.2| Homo sapiens LIM domain kinase 2 (LIMK2), transcript variant 2b, mRNA	c(W = 66)	0.897547381506948	0.755284828242158
gi|14670365|ref|NM_032052.1| Homo sapiens POZ (BTB) and AT hook containing zinc finger 1 (PATZ1), transcript variant 3, mRNA	c(W = 76)	0.925519267754027	0.842835990231333
gi|256818797|ref|NM_001164502.1| Homo sapiens eukaryotic translation initiation factor 4E nuclear import factor 1 (EIF4ENIF1), transcript variant 3, mRNA	c(W = 61)	0.831543507555552	0.551167166391288
gi|385251384|ref|NM_014775.3| Homo sapiens Sfi1 homolog, spindle assembly associated (yeast) (SFI1), transcript variant 2, mRNA	c(W = 88)	0.766414052256873	0.37768531105454
gi|385251385|ref|NM_001258325.1| Homo sapiens Sfi1 homolog, spindle assembly associated (yeast) (SFI1), transcript variant 3, mRNA	c(W = 72)	1	1
gi|385251387|ref|NM_001258326.1| Homo sapiens Sfi1 homolog, spindle assembly associated (yeast) (SFI1), transcript variant 4, mRNA	c(W = 76)	0.925519267754027	0.842835990231333
gi|339276032|ref|NM_001242897.1| Homo sapiens DEP domain containing 5 (DEPDC5), transcript variant 5, mRNA	c(W = 70)	0.962822246043286	0.932300503373326
gi|339276029|ref|NM_014662.3| Homo sapiens DEP domain containing 5 (DEPDC5), transcript variant 1, mRNA	c(W = 50)	0.692634333690881	0.218920801906399
gi|339276034|ref|NM_001007188.2| Homo sapiens DEP domain containing 5 (DEPDC5), transcript variant 2, mRNA	c(W = 77)	0.917763683820545	0.798745338656498
gi|291575123|ref|NM_000343.3| Homo sapiens solute carrier family 5 (sodium/glucose cotransporter), member 1 (SLC5A1), transcript variant 1, mRNA	c(W = 107)	0.391239568311502	0.0449019952990878
gi|372622381|ref|NM_001256314.1| Homo sapiens solute carrier family 5 (sodium/glucose cotransporter), member 1 (SLC5A1), transcript variant 2, mRNA	c(W = 81)	0.856920587798784	0.629725504001988
gi|339276014|ref|NR_040114.1| Homo sapiens adaptor-related protein complex 1, beta 1 subunit pseudogene 1 (AP1B1P1), non-coding RNA	c(W = 36)	0.383892433931855	0.0387211388692073
gi|227116304|ref|NM_006605.3| Homo sapiens ret finger protein-like 2 (RFPL2), transcript variant 1, mRNA	c(W = 60)	0.813980528034301	0.513722581093694
gi|215422395|ref|NM_014227.2| Homo sapiens solute carrier family 5 (glucose activated ion channel), member 4 (SLC5A4), mRNA	c(W = 69)	0.935935925190841	0.88738593483512
gi|149408134|ref|NM_001098535.1| Homo sapiens ret finger protein-like 3 (RFPL3), transcript variant 1, mRNA	c(W = 93)	0.692634333690881	0.241523787828809
gi|81158081|ref|NR_002596.1| Homo sapiens RFPL3 antisense (RFPL3S), transcript variant 1, antisense RNA	c(W = 43)	0.471406265422957	0.100530442770314
gi|81158085|ref|NR_001450.2| Homo sapiens RFPL3 antisense (RFPL3S), transcript variant 2, antisense RNA	c(W = 52)	0.720213638284921	0.26566958415121
gi|74229026|ref|NM_012179.3| Homo sapiens F-box protein 7 (FBXO7), transcript variant 1, mRNA	c(W = 100)	0.498548198131255	0.113502327528441
gi|384229052|ref|NM_001257990.1| Homo sapiens F-box protein 7 (FBXO7), transcript variant 3, mRNA	c(W = 74)	0.962822246043286	0.932300503373326
gi|209413753|ref|NM_133633.2| Homo sapiens synapsin III (SYN3), transcript variant IIIc, mRNA	c(W = 82)	0.838880651686139	0.589875732021377
gi|209413751|ref|NM_003490.3| Homo sapiens synapsin III (SYN3), transcript variant IIIa, mRNA	c(W = 78)	0.897547381506948	0.755284828242158
gi|75905820|ref|NM_000362.4| Homo sapiens TIMP metallopeptidase inhibitor 3 (TIMP3), mRNA	c(W = 65)	0.883034540167061	0.712535075639127
gi|336595307|ref|NR_038950.1| Homo sapiens LARGE antisense RNA 1 (LARGE-AS1), transcript variant 2, non-coding RNA	c(W = 67)	0.917763683820545	0.798745338656498
gi|239787903|ref|NM_001003681.2| Homo sapiens HMG box domain containing 4 (HMGXB4), transcript variant 1, mRNA	c(W = 104)	0.423596784251458	0.0683614406861143
gi|209180447|ref|NM_001135729.1| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 3, mRNA	c(W = 63)	0.856920587798784	0.629725504001988
gi|22027485|ref|NM_014310.3| Homo sapiens RASD family, member 2 (RASD2), mRNA	c(W = 72)	1	1
gi|44955884|ref|NM_203377.1| Homo sapiens myoglobin (MB), transcript variant 2, mRNA	c(W = 82)	0.838880651686139	0.589875732021377
gi|133925804|ref|NM_001082579.1| Homo sapiens RNA binding protein, fox-1 homolog (C. elegans) 2 (RBFOX2), transcript variant 6, mRNA	c(W = 43)	0.471406265422957	0.100530442770314
gi|133925800|ref|NM_001082577.1| Homo sapiens RNA binding protein, fox-1 homolog (C. elegans) 2 (RBFOX2), transcript variant 4, mRNA	c(W = 56)	0.766414052256873	0.37768531105454
gi|133925797|ref|NM_001031695.2| Homo sapiens RNA binding protein, fox-1 homolog (C. elegans) 2 (RBFOX2), transcript variant 1, mRNA	c(W = 97)	0.62371503033591	0.159973019308058
gi|133925796|ref|NM_014309.2| Homo sapiens RNA binding protein, fox-1 homolog (C. elegans) 2 (RBFOX2), transcript variant 2, mRNA	c(W = 90)	0.757185302209707	0.318585170382182
gi|240849167|ref|NM_145641.2| Homo sapiens apolipoprotein L, 3 (APOL3), transcript variant beta/a, mRNA	c(W = 51)	0.692634333690881	0.241523787828809
gi|240849162|ref|NM_145640.2| Homo sapiens apolipoprotein L, 3 (APOL3), transcript variant alpha/d, mRNA	c(W = 58)	0.813032345876605	0.442833179742589
gi|22035656|ref|NM_145660.1| Homo sapiens apolipoprotein L, 4 (APOL4), transcript variant b, mRNA	c(W = 69)	0.935935925190841	0.88738593483512
gi|22035655|ref|NM_030643.3| Homo sapiens apolipoprotein L, 4 (APOL4), transcript variant a, mRNA	c(W = 60)	0.813980528034301	0.513722581093694
gi|22035652|ref|NM_145637.1| Homo sapiens apolipoprotein L, 2 (APOL2), transcript variant beta, mRNA	c(W = 55)	0.762868340435981	0.347357918699957
gi|22035654|ref|NM_030882.2| Homo sapiens apolipoprotein L, 2 (APOL2), transcript variant alpha, mRNA	c(W = 64)	0.874882924570341	0.670659532955939
gi|211938437|ref|NM_003661.3| Homo sapiens apolipoprotein L, 1 (APOL1), transcript variant 1, mRNA	c(W = 40)	0.423596784251458	0.0683614406861143
gi|374074935|ref|NM_006860.4| Homo sapiens intraflagellar transport 27 homolog (Chlamydomonas) (IFT27), transcript variant 2, mRNA	c(W = 101)	0.471406265422957	0.100530442770314
gi|374073641|ref|NM_001177701.2| Homo sapiens intraflagellar transport 27 homolog (Chlamydomonas) (IFT27), transcript variant 1, mRNA	c(W = 44)	0.498548198131255	0.113502327528441
gi|374074936|ref|NR_033531.2| Homo sapiens intraflagellar transport 27 homolog (Chlamydomonas) (IFT27), transcript variant 4, non-coding RNA	c(W = 96)	0.650833302127307	0.178182027959925
gi|183227683|ref|NM_000395.2| Homo sapiens colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage) (CSF2RB), mRNA	c(W = 65)	0.883034540167061	0.712535075639127
gi|255759946|ref|NM_001163857.1| Homo sapiens testis expressed 33 (TEX33), transcript variant 1, mRNA	c(W = 69)	0.935935925190841	0.88738593483512
gi|395394070|ref|NM_001270483.1| Homo sapiens thiosulfate sulfurtransferase (rhodanese) (TST), transcript variant 2, mRNA	c(W = 48)	0.650833302127307	0.178182027959925
gi|395394069|ref|NM_003312.5| Homo sapiens thiosulfate sulfurtransferase (rhodanese) (TST), transcript variant 1, mRNA	c(W = 26)	0.139039576815225	0.00681173719267675
gi|372622379|ref|NM_001130517.2| Homo sapiens mercaptopyruvate sulfurtransferase (MPST), transcript variant 3, mRNA	c(W = 118)	0.139039576815225	0.00681173719267675
gi|169234777|ref|NM_024681.2| Homo sapiens potassium channel tetramerization domain containing 17 (KCTD17), mRNA	c(W = 102)	0.471406265422957	0.0887337860685552
gi|56682967|ref|NM_153609.2| Homo sapiens transmembrane protease, serine 6 (TMPRSS6), mRNA	c(W = 84)	0.813980528034301	0.513722581093694
gi|32967299|ref|NM_182486.1| Homo sapiens C1q and tumor necrosis factor related protein 6 (C1QTNF6), transcript variant 2, mRNA	c(W = 86)	0.813032345876605	0.442833179742589
gi|197100456|ref|NM_013385.3| Homo sapiens cytohesin 4 (CYTH4), mRNA	c(W = 28)	0.183444999007765	0.0100445388505693
gi|146149115|ref|NM_052906.3| Homo sapiens extracellular leucine-rich repeat and fibronectin type III domain containing 2 (ELFN2), mRNA	c(W = 83)	0.831543507555552	0.551167166391288
gi|261824032|ref|NR_029413.1| Homo sapiens MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase (MFNG), transcript variant 3, non-coding RNA	c(W = 50)	0.692634333690881	0.218920801906399
gi|261824029|ref|NM_002405.3| Homo sapiens MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase (MFNG), transcript variant 1, mRNA	c(W = 92)	0.720213638284921	0.26566958415121
gi|289577050|ref|NM_001172687.1| Homo sapiens golgi-associated, gamma adaptin ear containing, ARF binding protein 1 (GGA1), transcript variant 4, mRNA	c(W = 89)	0.762868340435981	0.347357918699957
gi|289577052|ref|NM_001172688.1| Homo sapiens golgi-associated, gamma adaptin ear containing, ARF binding protein 1 (GGA1), transcript variant 5, mRNA	c(W = 67)	0.917763683820545	0.798745338656498
gi|85815826|ref|NM_002305.3| Homo sapiens lectin, galactoside-binding, soluble, 1 (LGALS1), mRNA	c(W = 59)	0.813980528034301	0.477575258232143
gi|85815827|ref|NM_024313.2| Homo sapiens nucleolar protein 12 (NOL12), mRNA	c(W = 37)	0.391239568311502	0.0449019952990878
gi|88501739|ref|NM_007032.5| Homo sapiens TRIO and F-actin binding protein (TRIOBP), transcript variant 1, mRNA	c(W = 63)	0.856920587798784	0.629725504001988
gi|78191793|ref|NM_138632.2| Homo sapiens TRIO and F-actin binding protein (TRIOBP), transcript variant 2, mRNA	c(W = 106)	0.391239568311502	0.0518646113611789
gi|85838503|ref|NM_005318.3| Homo sapiens H1 histone family, member 0 (H1F0), mRNA	c(W = 89)	0.762868340435981	0.347357918699957
gi|284448554|ref|NM_014291.3| Homo sapiens glycine C-acetyltransferase (GCAT), transcript variant 2, mRNA	c(W = 54)	0.757185302209707	0.318585170382182
gi|4503906|ref|NM_003614.1| Homo sapiens galanin receptor 3 (GALR3), mRNA	c(W = 81)	0.856920587798784	0.629725504001988
gi|262206319|ref|NR_030396.1| Homo sapiens microRNA 659 (MIR659), microRNA	c(W = 63)	0.856920587798784	0.629725504001988
gi|333470693|ref|NM_032561.4| Homo sapiens chromosome 22 open reading frame 23 (C22orf23), transcript variant 1, mRNA	c(W = 60)	0.813980528034301	0.513722581093694
gi|208879467|ref|NM_021974.3| Homo sapiens polymerase (RNA) II (DNA directed) polypeptide F (POLR2F), mRNA	c(W = 95)	0.672935448758337	0.197808114620606
gi|30179898|ref|NM_006941.3| Homo sapiens SRY (sex determining region Y)-box 10 (SOX10), mRNA	c(W = 46)	0.564536570577088	0.143167775823584
gi|337756490|ref|NR_039759.1| Homo sapiens microRNA 4534 (MIR4534), microRNA	c(W = 63)	0.856920587798784	0.629725504001988
gi|114796625|ref|NM_013356.2| Homo sapiens solute carrier family 16 (monocarboxylate transporter), member 8 (SLC16A8), mRNA	c(W = 36)	0.383892433931855	0.0387211388692073
gi|52486250|ref|NM_001004426.1| Homo sapiens phospholipase A2, group VI (cytosolic, calcium-independent) (PLA2G6), transcript variant 2, mRNA	c(W = 45)	0.540337819303901	0.127687899662593
gi|52486193|ref|NM_003560.2| Homo sapiens phospholipase A2, group VI (cytosolic, calcium-independent) (PLA2G6), transcript variant 1, mRNA	c(W = 62)	0.838880651686139	0.589875732021377
gi|239048296|ref|NM_012323.3| Homo sapiens v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog F (MAFF), transcript variant 1, mRNA	c(W = 52)	0.720213638284921	0.26566958415121
gi|40549399|ref|NM_001894.4| Homo sapiens casein kinase 1, epsilon (CSNK1E), transcript variant 2, mRNA	c(W = 123)	0.0893114154656758	0.00231643440689073
gi|393290855|ref|NM_152868.2| Homo sapiens potassium inwardly-rectifying channel, subfamily J, member 4 (KCNJ4), transcript variant 1, mRNA	c(W = 78)	0.897547381506948	0.755284828242158
gi|4826797|ref|NM_004981.1| Homo sapiens potassium inwardly-rectifying channel, subfamily J, member 4 (KCNJ4), transcript variant 2, mRNA	c(W = 30)	0.209537498329732	0.0144925070890881
gi|522838275|ref|NM_006855.3| Homo sapiens KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3 (KDELR3), transcript variant 1, mRNA	c(W = 59)	0.813980528034301	0.477575258232143
gi|148613854|ref|NM_006386.4| Homo sapiens DEAD (Asp-Glu-Ala-Asp) box helicase 17 (DDX17), transcript variant 1, mRNA	c(W = 45)	0.540337819303901	0.127687899662593
